U=0.15,ANTWF=0.044,Med=0.501,Min=0.044,Avg=0.497
U=1.51,ANTWF=0.000,Med=0.502,Min=0.000,Avg=0.605
U=1.57,ANTWF=1.000,Med=0.502,Min=0.164,Avg=0.651
U=1.87,ANTWF=1.000,Med=0.753,Min=0.673,Avg=0.801
U=1.90,ANTWF=1.000,Med=1.000,Min=0.010,Avg=0.525
U=2.13,ANTWF=0.000,Med=0.666,Min=0.000,Avg=0.667
U=2.30,ANTWF=1.000,Med=0.721,Min=0.701,Avg=0.828
U=2.38,ANTWF=1.000,Med=0.751,Min=0.749,Avg=0.818
U=2.50,ANTWF=1.000,Med=0.500,Min=0.499,Avg=0.625
U=0.15,ANTWF=0.848,Med=0.871,Min=0.848,Avg=0.904
U=0.32,ANTWF=0.780,Med=0.979,Min=0.780,Avg=0.916
U=0.48,ANTWF=0.500,Med=0.707,Min=0.500,Avg=0.770
U=0.63,ANTWF=0.000,Med=0.501,Min=0.000,Avg=0.572
U=0.83,ANTWF=0.000,Med=0.500,Min=0.000,Avg=0.507
U=0.95,ANTWF=0.667,Med=0.667,Min=0.104,Avg=0.677
U=1.05,ANTWF=1.000,Med=0.735,Min=0.498,Avg=0.721
U=1.22,ANTWF=0.500,Med=0.720,Min=0.500,Avg=0.740
U=1.33,ANTWF=1.000,Med=0.875,Min=0.820,Avg=0.887
U=1.60,ANTWF=1.000,Med=0.735,Min=0.499,Avg=0.745
U=1.75,ANTWF=0.000,Med=0.576,Min=0.000,Avg=0.569
U=1.65,ANTWF=1.000,Med=0.850,Min=0.798,Avg=0.883
U=1.82,ANTWF=1.000,Med=1.000,Min=0.332,Avg=0.740
U=2.08,ANTWF=0.000,Med=0.749,Min=0.000,Avg=0.661
U=2.18,ANTWF=0.500,Med=0.500,Min=0.333,Avg=0.617
U=2.11,ANTWF=0.000,Med=0.335,Min=0.000,Avg=0.475
U=2.55,ANTWF=1.000,Med=0.701,Min=0.700,Avg=0.800
U=0.16,ANTWF=1.000,Med=0.212,Min=0.096,Avg=0.352
U=0.31,ANTWF=0.973,Med=0.928,Min=0.087,Avg=0.667
U=0.47,ANTWF=0.750,Med=0.662,Min=0.341,Avg=0.673
U=0.60,ANTWF=1.000,Med=0.914,Min=0.824,Avg=0.910
U=0.81,ANTWF=0.000,Med=0.495,Min=0.000,Avg=0.612
U=0.90,ANTWF=0.032,Med=0.640,Min=0.000,Avg=0.600
U=1.12,ANTWF=1.000,Med=0.500,Min=0.000,Avg=0.562
U=1.25,ANTWF=1.000,Med=0.658,Min=0.000,Avg=0.684
U=1.40,ANTWF=0.500,Med=0.628,Min=0.499,Avg=0.681
U=1.55,ANTWF=1.000,Med=0.797,Min=0.499,Avg=0.763
U=1.79,ANTWF=1.000,Med=0.650,Min=0.499,Avg=0.681
U=1.82,ANTWF=0.000,Med=0.833,Min=0.000,Avg=0.692
U=1.90,ANTWF=1.000,Med=0.833,Min=0.498,Avg=0.738
U=2.11,ANTWF=0.600,Med=0.800,Min=0.600,Avg=0.806
U=2.15,ANTWF=1.000,Med=0.501,Min=0.155,Avg=0.594
U=2.35,ANTWF=1.000,Med=0.842,Min=0.800,Avg=0.861
U=2.44,ANTWF=0.666,Med=0.670,Min=0.665,Avg=0.750
U=0.17,ANTWF=0.221,Med=0.502,Min=0.221,Avg=0.556
U=0.31,ANTWF=1.000,Med=0.978,Min=0.970,Avg=0.983
U=0.42,ANTWF=0.759,Med=0.965,Min=0.759,Avg=0.909
U=0.65,ANTWF=0.500,Med=0.692,Min=0.499,Avg=0.695
U=0.78,ANTWF=0.667,Med=0.641,Min=0.396,Avg=0.677
U=0.95,ANTWF=1.000,Med=0.766,Min=0.667,Avg=0.816
U=1.05,ANTWF=1.000,Med=0.799,Min=0.696,Avg=0.837
U=1.25,ANTWF=1.000,Med=0.654,Min=0.344,Avg=0.647
U=1.35,ANTWF=0.000,Med=0.688,Min=0.000,Avg=0.654
U=1.53,ANTWF=1.000,Med=0.750,Min=0.667,Avg=0.801
U=1.72,ANTWF=0.000,Med=0.500,Min=0.000,Avg=0.551
U=1.90,ANTWF=0.400,Med=0.501,Min=0.400,Avg=0.620
U=1.95,ANTWF=1.000,Med=0.772,Min=0.759,Avg=0.839
U=2.20,ANTWF=0.500,Med=0.750,Min=0.500,Avg=0.734
U=2.23,ANTWF=1.000,Med=0.799,Min=0.700,Avg=0.820
U=1.91,ANTWF=0.000,Med=0.500,Min=0.000,Avg=0.597
U=2.25,ANTWF=0.000,Med=0.500,Min=0.000,Avg=0.547
U=0.16,ANTWF=0.930,Med=0.908,Min=0.672,Avg=0.856
U=0.32,ANTWF=0.990,Med=0.955,Min=0.894,Avg=0.946
U=0.44,ANTWF=0.642,Med=0.639,Min=0.472,Avg=0.696
U=0.64,ANTWF=1.000,Med=0.697,Min=0.608,Avg=0.741
U=0.76,ANTWF=1.000,Med=0.786,Min=0.498,Avg=0.752
U=0.97,ANTWF=1.000,Med=0.501,Min=0.000,Avg=0.635
U=1.07,ANTWF=1.000,Med=0.833,Min=0.786,Avg=0.861
U=1.28,ANTWF=0.000,Med=0.482,Min=0.000,Avg=0.580
U=1.47,ANTWF=1.000,Med=0.751,Min=0.498,Avg=0.744
U=1.32,ANTWF=1.000,Med=0.009,Min=0.001,Avg=0.371
U=1.82,ANTWF=0.600,Med=0.850,Min=0.500,Avg=0.782
U=1.80,ANTWF=0.500,Med=0.500,Min=0.497,Avg=0.611
U=1.80,ANTWF=1.000,Med=0.800,Min=0.700,Avg=0.834
U=2.12,ANTWF=1.000,Med=0.749,Min=0.666,Avg=0.775
U=2.50,ANTWF=1.000,Med=0.500,Min=0.497,Avg=0.649
U=2.50,ANTWF=1.000,Med=0.502,Min=0.500,Avg=0.651
U=0.15,ANTWF=0.563,Med=0.909,Min=0.497,Avg=0.790
U=0.29,ANTWF=0.391,Med=0.905,Min=0.391,Avg=0.782
U=0.44,ANTWF=1.000,Med=0.458,Min=0.048,Avg=0.468
U=0.67,ANTWF=1.000,Med=0.134,Min=0.029,Avg=0.305
U=0.86,ANTWF=1.000,Med=0.792,Min=0.720,Avg=0.841
U=0.95,ANTWF=0.500,Med=0.661,Min=0.000,Avg=0.640
U=1.18,ANTWF=1.000,Med=0.501,Min=0.000,Avg=0.563
U=1.25,ANTWF=1.000,Med=0.819,Min=0.673,Avg=0.816
U=1.45,ANTWF=1.000,Med=0.870,Min=0.822,Avg=0.884
U=1.59,ANTWF=1.000,Med=0.750,Min=0.578,Avg=0.762
U=1.19,ANTWF=1.000,Med=0.334,Min=0.000,Avg=0.456
U=1.57,ANTWF=0.000,Med=0.521,Min=0.000,Avg=0.564
U=2.05,ANTWF=0.600,Med=0.800,Min=0.500,Avg=0.750
U=2.14,ANTWF=1.000,Med=0.749,Min=0.499,Avg=0.750
U=2.43,ANTWF=1.000,Med=0.833,Min=0.500,Avg=0.762
U=2.60,ANTWF=1.000,Med=0.501,Min=0.501,Avg=0.626
U=0.15,ANTWF=0.591,Med=0.504,Min=0.495,Avg=0.680
U=0.29,ANTWF=0.776,Med=0.375,Min=0.151,Avg=0.496
U=0.49,ANTWF=1.000,Med=0.283,Min=0.243,Avg=0.468
U=0.62,ANTWF=0.111,Med=0.782,Min=0.111,Avg=0.677
U=0.77,ANTWF=0.000,Med=0.497,Min=0.000,Avg=0.590
U=0.88,ANTWF=1.000,Med=0.766,Min=0.709,Avg=0.806
U=1.09,ANTWF=0.000,Med=0.752,Min=0.000,Avg=0.688
U=1.30,ANTWF=0.000,Med=0.697,Min=0.000,Avg=0.678
U=1.40,ANTWF=1.000,Med=0.918,Min=0.808,Avg=0.904
U=1.51,ANTWF=1.000,Med=0.833,Min=0.592,Avg=0.782
U=1.63,ANTWF=1.000,Med=0.750,Min=0.683,Avg=0.799
U=1.82,ANTWF=1.000,Med=0.500,Min=0.438,Avg=0.631
U=1.96,ANTWF=1.000,Med=0.648,Min=0.500,Avg=0.687
U=2.27,ANTWF=0.500,Med=0.501,Min=0.498,Avg=0.640
U=2.23,ANTWF=1.000,Med=0.500,Min=0.499,Avg=0.667
U=1.95,ANTWF=0.000,Med=0.500,Min=0.000,Avg=0.456
U=2.58,ANTWF=0.666,Med=0.666,Min=0.665,Avg=0.777
U=0.15,ANTWF=1.000,Med=0.172,Min=0.148,Avg=0.421
U=0.31,ANTWF=0.667,Med=0.706,Min=0.414,Avg=0.670
U=0.44,ANTWF=0.974,Med=0.906,Min=0.854,Avg=0.912
U=0.64,ANTWF=0.000,Med=0.501,Min=0.000,Avg=0.555
U=0.80,ANTWF=1.000,Med=0.996,Min=0.991,Avg=0.997
U=0.92,ANTWF=0.000,Med=0.500,Min=0.000,Avg=0.634
U=1.02,ANTWF=1.000,Med=0.833,Min=0.760,Avg=0.855
U=1.30,ANTWF=1.000,Med=0.335,Min=0.000,Avg=0.506
U=1.17,ANTWF=0.000,Med=0.839,Min=0.000,Avg=0.583
U=1.49,ANTWF=0.000,Med=0.417,Min=0.000,Avg=0.401
U=1.67,ANTWF=0.500,Med=0.500,Min=0.333,Avg=0.585
U=1.68,ANTWF=1.000,Med=0.810,Min=0.714,Avg=0.822
U=1.84,ANTWF=0.667,Med=0.667,Min=0.500,Avg=0.681
U=2.11,ANTWF=1.000,Med=0.721,Min=0.499,Avg=0.722
U=2.13,ANTWF=1.000,Med=0.750,Min=0.499,Avg=0.719
U=2.17,ANTWF=0.000,Med=0.500,Min=0.000,Avg=0.542
U=2.50,ANTWF=0.000,Med=0.500,Min=0.000,Avg=0.500
U=0.15,ANTWF=0.848,Med=0.862,Min=0.848,Avg=0.901
U=0.32,ANTWF=0.914,Med=0.933,Min=0.865,Avg=0.928
U=0.48,ANTWF=1.000,Med=0.825,Min=0.806,Avg=0.871
U=0.69,ANTWF=1.000,Med=0.904,Min=0.543,Avg=0.855
U=0.81,ANTWF=1.000,Med=0.797,Min=0.466,Avg=0.814
U=0.95,ANTWF=1.000,Med=0.978,Min=0.954,Avg=0.980
U=1.11,ANTWF=1.000,Med=0.761,Min=0.615,Avg=0.818
U=1.25,ANTWF=1.000,Med=0.750,Min=0.499,Avg=0.749
U=1.40,ANTWF=0.600,Med=0.720,Min=0.000,Avg=0.591
U=1.63,ANTWF=0.500,Med=0.597,Min=0.000,Avg=0.605
U=1.83,ANTWF=0.000,Med=0.800,Min=0.000,Avg=0.674
U=1.70,ANTWF=0.500,Med=0.593,Min=0.465,Avg=0.641
U=1.44,ANTWF=1.000,Med=0.902,Min=0.866,Avg=0.917
U=1.99,ANTWF=1.000,Med=0.766,Min=0.699,Avg=0.807
U=1.91,ANTWF=1.000,Med=1.000,Min=0.501,Avg=0.781
U=2.36,ANTWF=1.000,Med=0.911,Min=0.879,Avg=0.930
U=2.60,ANTWF=0.000,Med=1.000,Min=0.000,Avg=0.750
U=0.15,ANTWF=0.848,Med=0.862,Min=0.848,Avg=0.901
U=0.32,ANTWF=0.914,Med=0.933,Min=0.865,Avg=0.928
U=0.48,ANTWF=1.000,Med=0.825,Min=0.806,Avg=0.871
U=0.69,ANTWF=1.000,Med=0.904,Min=0.543,Avg=0.855
U=0.81,ANTWF=1.000,Med=0.797,Min=0.466,Avg=0.814
U=0.95,ANTWF=1.000,Med=0.978,Min=0.954,Avg=0.980
U=1.11,ANTWF=1.000,Med=0.761,Min=0.615,Avg=0.818
U=1.25,ANTWF=1.000,Med=0.750,Min=0.499,Avg=0.749
U=1.40,ANTWF=0.600,Med=0.720,Min=0.000,Avg=0.591
U=1.63,ANTWF=0.500,Med=0.597,Min=0.000,Avg=0.605
U=1.83,ANTWF=0.000,Med=0.800,Min=0.000,Avg=0.674
U=1.70,ANTWF=0.500,Med=0.593,Min=0.465,Avg=0.641
U=1.44,ANTWF=1.000,Med=0.902,Min=0.866,Avg=0.917
U=1.99,ANTWF=1.000,Med=0.766,Min=0.699,Avg=0.807
U=1.91,ANTWF=1.000,Med=1.000,Min=0.501,Avg=0.781
U=2.36,ANTWF=1.000,Med=0.911,Min=0.879,Avg=0.930
U=2.60,ANTWF=0.000,Med=1.000,Min=0.000,Avg=0.750
U=0.15,ANTWF=1.000,Med=0.156,Min=0.073,Avg=0.378
U=0.31,ANTWF=0.640,Med=0.501,Min=0.496,Avg=0.639
U=0.45,ANTWF=0.548,Med=0.697,Min=0.496,Avg=0.724
U=0.63,ANTWF=1.000,Med=0.500,Min=0.497,Avg=0.634
U=0.84,ANTWF=1.000,Med=0.860,Min=0.000,Avg=0.626
U=0.90,ANTWF=1.000,Med=0.501,Min=0.000,Avg=0.653
U=1.10,ANTWF=0.000,Med=0.501,Min=0.000,Avg=0.640
U=1.32,ANTWF=0.000,Med=0.685,Min=0.000,Avg=0.659
U=1.18,ANTWF=1.000,Med=0.352,Min=0.133,Avg=0.482
U=1.63,ANTWF=0.667,Med=0.593,Min=0.000,Avg=0.586
U=1.73,ANTWF=1.000,Med=0.700,Min=0.499,Avg=0.704
U=1.66,ANTWF=0.400,Med=0.850,Min=0.375,Avg=0.755
U=1.80,ANTWF=1.000,Med=1.000,Min=0.332,Avg=0.714
U=2.07,ANTWF=0.600,Med=0.701,Min=0.600,Avg=0.769
U=2.50,ANTWF=0.000,Med=0.500,Min=0.000,Avg=0.571
U=2.50,ANTWF=1.000,Med=0.500,Min=0.499,Avg=0.625
U=2.50,ANTWF=0.000,Med=0.500,Min=0.000,Avg=0.538
U=0.15,ANTWF=1.000,Med=0.698,Min=0.279,Avg=0.676
U=0.30,ANTWF=0.105,Med=0.220,Min=0.105,Avg=0.442
U=0.44,ANTWF=0.500,Med=0.699,Min=0.500,Avg=0.750
U=0.57,ANTWF=1.000,Med=0.821,Min=0.788,Avg=0.869
U=0.74,ANTWF=1.000,Med=0.869,Min=0.000,Avg=0.615
U=0.92,ANTWF=1.000,Med=0.786,Min=0.333,Avg=0.816
U=1.06,ANTWF=0.500,Med=0.500,Min=0.000,Avg=0.550
U=1.06,ANTWF=0.800,Med=0.787,Min=0.716,Avg=0.831
U=1.49,ANTWF=1.000,Med=0.892,Min=0.874,Avg=0.921
U=1.52,ANTWF=0.667,Med=0.654,Min=0.458,Avg=0.687
U=1.66,ANTWF=0.000,Med=0.576,Min=0.000,Avg=0.631
U=2.00,ANTWF=1.000,Med=0.625,Min=0.499,Avg=0.666
U=2.07,ANTWF=1.000,Med=0.760,Min=0.699,Avg=0.791
U=1.98,ANTWF=0.667,Med=0.667,Min=0.500,Avg=0.729
U=2.17,ANTWF=1.000,Med=1.000,Min=0.499,Avg=0.785
U=2.15,ANTWF=1.000,Med=0.767,Min=0.699,Avg=0.793
U=2.25,ANTWF=1.000,Med=0.751,Min=0.000,Avg=0.708
U=0.15,ANTWF=0.935,Med=0.912,Min=0.907,Avg=0.934
U=0.32,ANTWF=1.000,Med=0.431,Min=0.027,Avg=0.487
U=0.44,ANTWF=0.667,Med=0.797,Min=0.667,Avg=0.813
U=0.62,ANTWF=0.800,Med=0.502,Min=0.497,Avg=0.670
U=0.83,ANTWF=1.000,Med=0.068,Min=0.000,Avg=0.314
U=0.92,ANTWF=1.000,Med=0.309,Min=0.000,Avg=0.446
U=0.97,ANTWF=1.000,Med=0.114,Min=0.000,Avg=0.365
U=1.12,ANTWF=0.000,Med=0.900,Min=0.000,Avg=0.635
U=1.40,ANTWF=1.000,Med=0.760,Min=0.496,Avg=0.743
U=1.60,ANTWF=0.667,Med=0.567,Min=0.250,Avg=0.613
U=1.62,ANTWF=0.667,Med=0.576,Min=0.249,Avg=0.603
U=1.88,ANTWF=0.000,Med=0.500,Min=0.000,Avg=0.609
U=1.33,ANTWF=0.500,Med=0.751,Min=0.500,Avg=0.755
U=2.07,ANTWF=1.000,Med=0.750,Min=0.576,Avg=0.763
U=2.33,ANTWF=1.000,Med=0.800,Min=0.501,Avg=0.721
U=2.50,ANTWF=0.000,Med=1.000,Min=0.000,Avg=0.667
U=0.14,ANTWF=0.648,Med=0.667,Min=0.077,Avg=0.605
U=0.32,ANTWF=1.000,Med=0.996,Min=0.990,Avg=0.995
U=0.47,ANTWF=1.000,Med=0.587,Min=0.411,Avg=0.650
U=0.60,ANTWF=0.986,Med=0.957,Min=0.937,Avg=0.965
U=0.80,ANTWF=0.000,Med=0.501,Min=0.000,Avg=0.596
U=0.93,ANTWF=1.000,Med=0.743,Min=0.498,Avg=0.720
U=1.10,ANTWF=1.000,Med=0.753,Min=0.499,Avg=0.732
U=1.20,ANTWF=0.500,Med=0.642,Min=0.500,Avg=0.751
U=1.37,ANTWF=1.000,Med=0.886,Min=0.781,Avg=0.891
U=1.63,ANTWF=0.000,Med=0.594,Min=0.000,Avg=0.633
U=1.70,ANTWF=1.000,Med=0.504,Min=0.000,Avg=0.614
U=1.87,ANTWF=1.000,Med=0.701,Min=0.315,Avg=0.725
U=1.97,ANTWF=1.000,Med=0.850,Min=0.500,Avg=0.794
U=1.80,ANTWF=0.667,Med=0.666,Min=0.500,Avg=0.665
U=2.20,ANTWF=1.000,Med=0.667,Min=0.500,Avg=0.750
U=2.50,ANTWF=1.000,Med=0.500,Min=0.499,Avg=0.619
U=2.50,ANTWF=1.000,Med=0.501,Min=0.499,Avg=0.667
U=0.16,ANTWF=0.953,Med=0.931,Min=0.495,Avg=0.801
U=0.31,ANTWF=0.884,Med=0.649,Min=0.460,Avg=0.694
U=0.50,ANTWF=0.000,Med=0.707,Min=0.000,Avg=0.684
U=0.63,ANTWF=0.500,Med=0.726,Min=0.372,Avg=0.779
U=0.80,ANTWF=0.500,Med=0.502,Min=0.461,Avg=0.638
U=0.93,ANTWF=0.500,Med=0.644,Min=0.499,Avg=0.672
U=1.03,ANTWF=1.000,Med=0.653,Min=0.497,Avg=0.697
U=1.18,ANTWF=0.500,Med=0.611,Min=0.000,Avg=0.656
U=1.51,ANTWF=0.000,Med=0.654,Min=0.000,Avg=0.602
U=1.09,ANTWF=0.871,Med=0.868,Min=0.667,Avg=0.856
U=1.75,ANTWF=0.667,Med=0.576,Min=0.000,Avg=0.563
U=1.86,ANTWF=1.000,Med=0.954,Min=0.947,Avg=0.962
U=1.75,ANTWF=1.000,Med=0.733,Min=0.498,Avg=0.675
U=2.12,ANTWF=0.000,Med=0.833,Min=0.000,Avg=0.682
U=2.21,ANTWF=1.000,Med=0.627,Min=0.499,Avg=0.677
U=2.60,ANTWF=1.000,Med=0.501,Min=0.499,Avg=0.625
U=2.53,ANTWF=0.000,Med=0.998,Min=0.000,Avg=0.666
U=0.16,ANTWF=1.000,Med=0.501,Min=0.298,Avg=0.565
U=0.30,ANTWF=1.000,Med=0.537,Min=0.491,Avg=0.654
U=0.44,ANTWF=1.000,Med=0.906,Min=0.883,Avg=0.923
U=0.63,ANTWF=0.875,Med=0.501,Min=0.498,Avg=0.669
U=0.82,ANTWF=0.667,Med=0.685,Min=0.493,Avg=0.694
U=0.97,ANTWF=0.500,Med=0.644,Min=0.500,Avg=0.699
U=0.97,ANTWF=1.000,Med=0.946,Min=0.918,Avg=0.954
U=1.22,ANTWF=0.000,Med=0.667,Min=0.000,Avg=0.567
U=1.17,ANTWF=0.443,Med=0.759,Min=0.232,Avg=0.680
U=1.57,ANTWF=1.000,Med=0.487,Min=0.424,Avg=0.612
U=1.49,ANTWF=1.000,Med=0.946,Min=0.893,Avg=0.945
U=1.76,ANTWF=1.000,Med=0.499,Min=0.000,Avg=0.508
U=2.01,ANTWF=1.000,Med=0.834,Min=0.800,Avg=0.867
U=2.11,ANTWF=1.000,Med=0.750,Min=0.499,Avg=0.719
U=2.15,ANTWF=0.400,Med=0.799,Min=0.400,Avg=0.736
U=2.50,ANTWF=1.000,Med=0.750,Min=0.750,Avg=0.833
U=2.33,ANTWF=1.000,Med=1.000,Min=0.624,Avg=0.875
U=0.16,ANTWF=1.000,Med=0.509,Min=0.501,Avg=0.699
U=0.29,ANTWF=1.000,Med=0.540,Min=0.146,Avg=0.560
U=0.48,ANTWF=1.000,Med=0.929,Min=0.902,Avg=0.944
U=0.62,ANTWF=0.999,Med=0.998,Min=0.997,Avg=0.998
U=0.73,ANTWF=1.000,Med=0.915,Min=0.788,Avg=0.913
U=0.92,ANTWF=1.000,Med=0.864,Min=0.768,Avg=0.874
U=0.99,ANTWF=1.000,Med=0.965,Min=0.917,Avg=0.967
U=1.22,ANTWF=0.000,Med=0.587,Min=0.000,Avg=0.617
U=1.39,ANTWF=1.000,Med=0.766,Min=0.733,Avg=0.835
U=1.50,ANTWF=1.000,Med=0.834,Min=0.769,Avg=0.859
U=1.83,ANTWF=0.000,Med=0.667,Min=0.000,Avg=0.615
U=1.77,ANTWF=0.000,Med=0.833,Min=0.000,Avg=0.714
U=1.88,ANTWF=0.000,Med=0.502,Min=0.000,Avg=0.585
